,0
4312,53389.27867300003
4313,52033.21340300002
4314,49981.24018000006
4315,47887.92480200009
4316,46520.79113300001
4317,42823.592623000026
4318,38559.55864799996
4319,34933.245532000044
4320,32486.16123400008
4321,30735.980231000023
4322,29601.01559800004
4323,29211.557316000006
4324,29823.036883999994
4325,30880.851216999938
4326,32044.413850999998
4327,34945.51569299998
4328,38432.17833899995
4329,41968.08570300006
4330,44921.33015800001
4331,47118.01666199997
4332,49215.41965599999
4333,50571.12239999989
4334,51250.91542900005
4335,51338.32675600004
4336,50498.91329400006
4337,48750.595765999984
4338,46600.75964500006
4339,44612.60497699999
4340,43272.416461
4341,40344.904645000046
4342,37035.472095
4343,33801.54758799996
4344,31323.328563000054
4345,29391.71396200001
4346,27930.323648999998
4347,27173.176728999955
4348,27199.07175400004
4349,27290.846011000038
4350,28088.958065000013
4351,30834.70971000001
4352,34111.68513700004
4353,37330.49094199997
4354,39847.137433999975
4355,41709.20233199999
4356,42567.905412
4357,42957.07425399998
4358,43151.010322000024
4359,43429.51331000009
4360,43611.41585099996
4361,42883.66696200002
4362,41143.726339000095
4363,39760.98141000001
4364,38793.16073500009
4365,36219.69584199996
4366,33343.597223000004
4367,30398.09606099994
4368,28158.84384799999
4369,26406.79983599999
4370,25168.09119499997
4371,24354.54486300009
4372,24192.464008999967
4373,24102.971491000004
4374,24653.677893999942
4375,27040.52686200005
4376,29545.972560999995
4377,32159.71638599997
4378,34700.04806500002
4379,36644.01134400003
4380,38330.35521500004
4381,39522.830680999985
4382,40157.41172599994
4383,40005.97716799999
4384,39596.03384300003
4385,38738.782492999984
4386,37668.12730200001
4387,36962.62677500001
4388,36802.63085399994
4389,34555.25436899996
4390,31475.910805000036
4391,28703.340470999952
4392,26780.664587000007
4393,25699.978659000008
4394,25189.415015999948
4395,25531.777974000004
4396,26984.50891999997
4397,28841.687416999965
4398,30120.92968300001
4399,32406.64005399998
4400,35639.61362900002
4401,39036.735608999996
4402,41854.964810000005
4403,44364.77148199995
4404,46729.56201100001
4405,48116.482152
4406,48895.34317899999
4407,48933.336902
4408,48003.64319500002
4409,46337.64317399997
4410,44300.072889999945
4411,42921.13458200003
4412,41959.153744999974
4413,38757.95888699994
4414,34973.88553000003
4415,31719.707557
4416,29407.00249
4417,27823.538173999994
4418,26916.401138
4419,26779.78755799998
4420,27775.282034999975
4421,29229.154149999966
4422,30336.79671000001
4423,33045.82733499996
4424,36384.580085999994
4425,39601.760165
4426,42732.359159000036
4427,45102.60429999999
4428,47698.344049000036
4429,49119.63270499999
4430,50068.80576799994
4431,50197.68319499993
4432,49231.554758000035
4433,47563.132167000054
4434,45282.900284000054
4435,43232.54609
4436,41816.16850399999
4437,38611.97891299994
4438,35131.478995
4439,32018.36555800002
4440,29647.71361700003
4441,27937.60316000002
4442,26788.73655499999
4443,26240.41112100002
4444,26261.959554000037
4445,26095.264654999977
4446,26433.613919999996
4447,29497.27518100001
4448,33417.935369000006
4449,37641.04687799996
4450,41190.08465699999
4451,44038.32646699998
4452,45935.91896700008
4453,47248.707907999975
4454,47935.98475099997
4455,48144.62533499995
4456,47988.746699999996
4457,46656.63902900007
4458,44424.67203200011
4459,41885.17864400008
4460,40095.27559600002
4461,37646.58261700002
4462,34945.513119999996
4463,31837.53972299998
4464,29453.417331999997
4465,27804.446921000017
4466,26825.620474999967
4467,26574.275514
4468,27369.44535000006
4469,28561.60929799999
4470,29868.358098000026
4471,33132.120642
4472,37139.68803299999
4473,40335.49812400006
4474,43868.48282199996
4475,46715.355442
4476,49218.18974600012
4477,51091.40087100004
4478,52493.771245000076
4479,53257.29362800012
4480,52815.36891899993
4481,51170.71379300002
4482,48546.09618700006
4483,46158.380361999945
4484,44433.68046099993
4485,40619.6401440001
4486,36314.250439999974
4487,32663.105245000042
4488,30014.16766999998
4489,28150.928018999984
4490,26984.585982000048
4491,26600.76761600002
4492,27393.741629999968
4493,28480.852293999982
4494,29721.60021700002
4495,32789.49896700002
4496,36517.50932899998
4497,40443.795982000054
4498,43957.49946900008
4499,47017.961420000014
4500,49686.78675100005
4501,51563.639521
4502,52860.47505999996
4503,53246.76134700003
4504,52855.85744000006
4505,51114.21775600001
4506,48648.90827300007
4507,46276.995880999995
4508,44560.331483
4509,41106.122455999976
4510,37419.20316099997
4511,33942.51561900001
4512,31187.796100000007
4513,29140.200713
4514,27667.20025399998
4515,26796.716099000027
4516,26619.825602000004
4517,26558.39674300002
4518,26953.18770700002
4519,29913.22241200001
4520,34008.158934000014
4521,38244.2870830001
4522,42184.75911900004
4523,45547.80659000015
4524,47975.3867049999
4525,49653.46783500003
4526,49965.90728600008
4527,48108.61415999994
4528,45848.20621000003
4529,43145.82201399999
4530,40964.976680000014
4531,39404.85249300002
4532,38510.43320899998
4533,35878.454378
4534,32846.35585299994
4535,30033.509762
4536,27750.889442000043
4537,26257.83909400003
4538,25191.55347600003
4539,24624.59150999999
4540,24540.26777499997
4541,24613.68094599997
4542,24604.50641099995
4543,26857.456800000044
4544,29851.603157000005
4545,33072.50071999996
4546,36009.00067100008
4547,38972.43472999995
4548,41038.83854999992
4549,42706.89874000001
4550,43878.13183700008
4551,44650.64002600001
4552,44425.28575899997
4553,43133.47958100003
4554,40819.33778200002
4555,39575.171880999886
4556,38906.945212000006
4557,36158.14331999997
4558,32717.904102
4559,29724.78520999998
4560,27830.693217000015
4561,26668.435966999954
4562,26076.127211999985
4563,26263.6843330001
4564,27500.874094000006
4565,29535.837775999993
4566,30760.439720999973
4567,32443.716320999956
4568,35043.18596499999
4569,38010.89934400001
4570,40922.71201400001
4571,42922.11126900004
4572,44010.077673
4573,45005.09533600002
4574,46103.351118000035
4575,46786.696596000045
4576,46357.09560800002
4577,44581.10214199995
4578,42312.56707899995
4579,40937.922708999984
4580,39426.54232199994
4581,36136.809052999975
4582,32378.257625999977
4583,29321.90634600001
4584,27368.589325999972
4585,26021.305548999917
4586,25197.837883000037
4587,25080.69376900004
4588,26173.24053199999
4589,27955.37954399996
4590,29036.328470000022
4591,30561.209473999996
4592,32450.831971000014
4593,34998.98734500001
4594,37064.566602000035
4595,39072.75235099999
4596,40835.58584700003
4597,42318.50276800003
4598,43557.34054700001
4599,44099.03074400005
4600,43729.75465699988
4601,42500.56535200001
4602,40367.19972400004
4603,39098.56817399996
4604,37761.02729100006
4605,34902.33454
4606,31319.77728000004
4607,28382.750801000002
4608,26410.825691999962
4609,25075.82033100006
4610,24389.10451300005
4611,24487.950085000055
4612,25673.932099999984
4613,27562.853898999994
4614,28786.41906899996
4615,30523.410467000045
4616,32451.435813000033
4617,34720.369072000016
4618,36759.111278999975
4619,38588.77587599994
4620,40298.29075200007
4621,41332.562103999924
4622,42036.818460999966
4623,42458.248996999995
4624,42215.11799100007
4625,41211.138759999914
4626,39823.70598799998
4627,38738.599290999955
4628,37962.484935000015
4629,34988.35058499997
4630,31326.341564999915
4631,28360.63251600007
4632,26405.936360000036
4633,25075.10837300001
4634,24419.277604999974
4635,24404.24200799998
4636,25664.86249699998
4637,27528.50935199995
4638,28718.06046399998
4639,30486.892851999968
4640,32866.19615400002
4641,35747.70084500003
4642,38166.987781000025
4643,39943.16769800003
4644,41844.91817400001
4645,43288.746466000026
4646,44638.30478900006
4647,45936.26476799996
4648,45938.79491899995
4649,44946.57512199996
4650,43147.88842499993
4651,41426.21847999997
4652,40378.53962099995
4653,37078.05039400001
4654,33126.67197500002
4655,29692.299022000043
4656,27460.688960000014
4657,25882.071207000045
4658,24970.519558999993
4659,24835.646537000022
4660,25834.286565000002
4661,27510.512202000027
4662,28737.12567200004
4663,31236.840352000014
4664,34168.50347200004
4665,37316.11665600002
4666,39975.40583599995
4667,42003.068619000005
4668,44003.73407400004
4669,45339.62768399991
4670,46226.12649499999
4671,46522.04122000002
4672,45597.111697999986
4673,44065.66752200001
4674,42140.442761000006
4675,40371.84237500004
4676,39215.39464799999
4677,36193.506084999986
4678,32857.32308800003
4679,29687.136571000017
4680,27465.60850200006
4681,25810.44978099999
4682,24664.33531899997
4683,24057.27332900001
4684,24143.049063
4685,24477.417919000058
4686,25109.694931000035
4687,27986.19770799994
4688,31859.595865999974
4689,35801.211287999955
4690,39160.24093300002
4691,41859.380359999974
4692,43465.82515599992
4693,44449.46443100009
4694,45608.749934000014
4695,46534.73795899994
4696,46553.60686699998
4697,45322.864420999904
4698,42747.235978999954
4699,40248.637850999934
4700,38699.215814999974
4701,35633.722006000025
4702,32296.321977000043
4703,29069.956377000024
4704,26769.599168
4705,25103.72404399996
4706,23928.682083999993
4707,23218.783291999986
4708,22969.107921999996
4709,22894.708095000024
4710,23276.207593
4711,26084.604429999985
4712,29542.24795999997
4713,33030.505882000005
4714,35879.53031100007
4715,38098.53268800004
4716,39884.00453600004
4717,41448.36825599998
4718,42229.99378400006
4719,42315.291553
4720,41470.47823700001
4721,39819.96877199998
4722,37971.836633000006
4723,36676.87661700001
4724,35803.584394999896
4725,33120.220619000036
4726,29730.142181999967
4727,26635.541875999967
4728,24837.057924
4729,23715.317196000004
4730,23111.675157000056
4731,23313.998671999994
4732,24589.80202199996
4733,26430.650448999986
4734,28130.29070299999
4735,30671.030811999968
4736,33795.214371999944
4737,37285.712286999995
4738,40690.88950599999
4739,43551.71495199993
4740,46082.05072199998
4741,48005.23590399994
4742,49135.5500580001
4743,48873.71213699993
4744,47756.681673999985
4745,45968.707254000015
4746,43935.937409000035
4747,41922.021003999966
4748,40788.99834999993
4749,37395.328476000024
4750,33358.568483000025
4751,30079.41299600008
4752,27978.733384000014
4753,26618.07549600007
4754,25764.605909000013
4755,25752.838314
4756,26847.70809100003
4757,28570.167987000066
4758,29816.953170000023
4759,32240.43723699997
4760,35427.693999000025
4761,38723.216539999965
4762,41959.98894400002
4763,44766.09857999995
4764,46932.89114700004
4765,48252.65290999997
4766,48794.017851000004
4767,48551.17315700003
4768,47951.14687899996
4769,46669.17299400008
4770,44685.395483
4771,43196.65009699997
4772,42065.727793999984
4773,38595.535791999995
4774,34570.06259500002
4775,31199.809497999944
4776,28930.535913000007
4777,27367.49259700001
4778,26395.531202000006
4779,26278.620806000014
4780,27334.226780000005
4781,28995.11129699998
4782,30287.334375000013
4783,32866.12566100001
4784,36354.56436500003
4785,40032.15265600003
4786,43400.40420100006
4787,46184.693815000035
4788,48513.729766000026
4789,50212.73879899994
4790,51044.287632000014
4791,50855.06055100011
4792,49901.52288700001
4793,48409.773615000086
4794,46537.00946699999
4795,44737.97536200007
4796,43391.41937999996
4797,39937.572795999935
4798,35868.91742300007
4799,32344.574781000047
4800,29916.358341999978
4801,28156.237341999993
4802,26976.574192999993
4803,26708.858634999968
4804,27648.286124
4805,29311.525999000027
4806,30552.25148000002
4807,33322.156200999954
4808,36886.92509300001
4809,40691.69056399995
4810,44174.636711
4811,46930.36973400006
4812,49700.960855000034
4813,51830.79299699996
4814,53271.081732000006
4815,53649.812695000146
4816,52857.941092999885
4817,51171.061478
4818,49055.250158000075
4819,47089.755904999976
4820,45520.26721800001
4821,41688.578803000026
4822,37443.980748
4823,33887.219464000016
4824,31315.483932000032
4825,29650.887602999974
4826,28560.524860999954
4827,28248.55647699999
4828,29022.174149000028
4829,30351.403770000026
4830,31387.35047700005
4831,34320.41142900003
4832,38126.542618000014
4833,42101.601596000044
4834,45721.43047100001
4835,48967.27626099998
4836,51948.85713899991
4837,54014.83400000001
4838,55064.41636500001
4839,54950.26924899997
4840,53449.21238999997
4841,50737.907198000015
4842,47922.52606399995
4843,45733.30717599999
4844,44017.406968999916
4845,40728.92510299998
4846,37059.13402400005
4847,33599.64749300005
4848,31086.767187000034
4849,29228.078367999922
4850,27893.606903999986
4851,27030.76782400003
4852,26957.066738999987
4853,27110.666366999998
4854,27558.654371000033
4855,30635.47930599992
4856,34948.117950000036
4857,39251.254904
4858,43377.49369599998
4859,46854.63401999999
4860,49721.60266500001
4861,52017.256990999944
4862,53618.684325000024
4863,54369.903764999915
4864,54006.177333000065
4865,52441.187674000044
4866,49824.218961000035
4867,47541.1594200001
4868,45662.305215999964
4869,42137.917300999965
4870,38458.45557400001
4871,35115.29911500002
4872,32280.924418999995
4873,30155.477988000035
4874,28628.046779999946
4875,27627.21977499997
4876,27209.438265999976
4877,26996.397723999995
4878,27168.099171000023
4879,29444.176981999954
4880,32719.285141999957
4881,36130.76636200002
4882,39617.93485100003
4883,42824.26896500001
4884,45536.13440999998
4885,48007.986901
4886,49647.55795799993
4887,50581.18742599995
4888,50623.00557500006
4889,49523.96376000005
4890,47531.19770700009
4891,45828.64698700002
4892,44529.329845999964
4893,41056.004649999886
4894,37147.35304000006
4895,33397.32771000001
4896,30913.276346999934
4897,29176.085144000077
4898,28229.503828000008
4899,28048.369331999987
4900,28974.839593000004
4901,30772.28144
4902,31800.39639699999
4903,34334.72918800001
4904,37389.63496200001
4905,40952.54795200001
4906,44119.073219
4907,46424.61168900003
4908,48413.62492000001
4909,50049.02140199996
4910,51495.8684879999
4911,52100.05831399995
4912,51484.361269000015
4913,49885.19391
4914,47583.76967500008
4915,45645.31159299993
4916,44205.092620999996
4917,40161.96320400007
4918,36066.81467699996
4919,32327.38037899995
4920,29999.858430000022
4921,28464.01657999998
4922,27493.88095599997
4923,27391.925427999966
4924,28451.242559000006
4925,30363.811048000003
4926,31424.511528999974
4927,34065.76983000002
4928,37451.700124
4929,41057.58611200002
4930,44411.13725399997
4931,46914.14461300008
4932,49281.00328800004
4933,51297.74485800006
4934,52692.88027899993
4935,53372.08249100004
4936,53028.52907899999
4937,51642.49262000004
4938,49513.84657800001
4939,47591.849013000035
4940,46079.42641100004
4941,42392.01844800002
4942,38301.90466499994
4943,34493.78660600002
4944,32036.068495
4945,30310.47966800003
4946,29237.546945999973
4947,28950.977953000038
4948,29842.23312199999
4949,31535.71688
4950,32548.22340199996
4951,35189.18083500001
4952,38719.66621999997
4953,42320.227404999976
4954,45740.77940099996
4955,48570.7234979999
4956,50814.22621999992
4957,52566.52394499992
4958,53763.061126000124
4959,54437.41570899989
4960,54232.77163999995
4961,52772.640287000024
4962,50372.21784900001
4963,48394.692389999975
4964,46728.50047
4965,42973.89874799994
4966,38769.294773
4967,35116.54795700005
4968,32565.71775499999
4969,30779.820934000018
4970,29590.533290000058
4971,29210.366288999983
4972,30111.748144000012
4973,31890.97767800004
4974,32924.265717999995
4975,35291.725470000085
4976,38372.77438700001
4977,41762.681781
4978,45061.4521879999
4979,47930.63284499996
4980,50727.27235199998
4981,52997.43120599996
4982,54518.660849000014
4983,54920.69774900005
4984,53953.981054000025
4985,51439.130738999964
4986,48701.87981799998
4987,47042.66361699999
4988,45241.83604900004
4989,41632.657678
4990,37700.84534200002
4991,33965.77189799999
4992,31580.24107800003
4993,29812.742416999994
4994,28757.491535
4995,28472.225307000022
4996,29342.29312099995
4997,31036.214018000013
4998,31808.290444999962
4999,33989.936063
5000,37054.925585
5001,40826.91877099995
5002,44351.29602199997
5003,47418.025361999906
5004,50285.921088
5005,52299.50842099989
5006,53600.60505300006
5007,53928.88538700007
5008,53217.925509999965
5009,51173.48704599997
5010,48319.08988599998
5011,46330.177527999906
5012,44550.86089899998
5013,41153.70913100001
5014,37746.93874300004
5015,34144.15176600003
5016,31521.258628000003
5017,29493.27852100006
5018,28116.137123000008
5019,27211.047328999994
5020,27032.332259000046
5021,27441.90067400004
5022,27797.12651899996
5023,30845.387463000014
5024,35101.47041900002
5025,39639.14033399998
5026,43651.33992999999
5027,46978.48123700005
5028,49619.635257999966
5029,51686.370244000085
5030,53039.77729600021
5031,53764.27845500002
5032,53610.888155
5033,52471.09536400002
5034,50242.8874289999
5035,47915.35054200009
5036,45908.39778799989
5037,42287.30708400002
5038,38605.57140199998
5039,34873.65828500004
5040,32044.106750000006
5041,29841.479756000037
5042,28156.12783900003
5043,26980.98790999999
5044,26424.52659000001
5045,26461.315888999983
5046,26554.10447999995
5047,29591.737269999954
5048,33999.25033000006
5049,38636.81820999998
5050,42919.84825699999
5051,46382.27834100005
5052,49010.51992300002
5053,50989.06936700007
5054,52501.01976299995
5055,53519.00055600009
5056,53832.06385600007
5057,52944.68186100001
5058,50941.89531199996
5059,48883.92695400006
5060,46921.94791899998
5061,43058.733692999995
5062,39000.21589400003
5063,35020.021321000015
5064,32426.34253600001
5065,30642.73603900001
5066,29526.481125000013
5067,29158.44891500003
5068,29794.669969000017
5069,31137.29587199996
5070,31842.387235999937
5071,35020.02016300001
5072,39329.66706100005
5073,43689.24798899998
5074,47634.79496499995
5075,50994.356387000036
5076,53909.98009099996
5077,55834.812808000046
5078,57191.95222599996
5079,57479.5449349999
5080,57154.31615899998
5081,56212.404207000094
5082,53870.60539099999
5083,51649.549058000055
5084,49367.28454
5085,44898.50867600002
5086,40337.15947700002
5087,36671.83123600001
5088,33713.30789100007
5089,31702.47716099998
5090,30266.094027000006
5091,29776.644931000003
5092,30558.590251999958
5093,32032.98228600007
5094,32847.70411500004
5095,35447.350547000045
5096,39392.79247399999
5097,43432.37138299995
5098,47311.005166999945
5099,50943.86101700004
5100,54284.841578999854
5101,56602.356055999946
5102,57963.30858900008
5103,58534.940948000025
5104,58337.3156480001
5105,57369.90094600005
5106,54849.53133699999
5107,52673.17969200009
5108,50417.684100999984
5109,45967.31571500002
5110,41631.23821700005
5111,37627.71542000001
5112,34719.44419100005
5113,32656.65638500006
5114,31209.024760000037
5115,30576.949307000003
5116,31267.727245000046
5117,32665.665965999964
5118,33388.36333900005
5119,36112.76716699989
5120,39748.99725999998
5121,43743.556398
5122,47618.97183200008
5123,51138.570891999916
5124,54500.857149
5125,57001.59380500007
5126,58561.029333999984
5127,59241.991814999965
5128,58913.87879599995
5129,57841.02184900002
5130,55226.61841299999
5131,53049.165198000046
5132,50642.993244000034
5133,46178.01239899994
5134,41719.05854900003
5135,37702.42018599999
5136,34865.105607999954
5137,32713.46366700007
5138,31294.96674700005
5139,30764.03777500004
5140,31553.567590999985
5141,33064.35139900004
5142,33722.36505300001
5143,36088.52433600004
5144,39474.86452799999
5145,43528.44471899996
5146,47250.65877300001
5147,50802.714853999925
5148,54178.18661700003
5149,56563.36458900003
5150,57982.33089100005
5151,58458.81269299999
5152,58087.290165000035
5153,56775.64629099996
5154,54084.898178000025
5155,51861.21809899997
5156,49609.81631900002
5157,45472.49812800002
5158,41400.81420899998
5159,37473.530598000005
5160,34660.85769600001
5161,32539.830580000016
5162,31194.71201100004
5163,30572.587078000033
5164,31136.12782899997
5165,32432.109630999927
5166,33134.96389099997
5167,35716.77098699997
5168,39428.467625999954
5169,43364.23601800005
5170,47037.48338499998
5171,50384.32584299997
5172,53462.70610400003
5173,55799.768425
5174,57367.613252000076
5175,57893.32333199999
5176,57220.587165999976
5177,55212.95131899996
5178,52409.64417
5179,50253.04514100003
5180,48180.03568900003
5181,44746.027618000015
5182,41068.74244099991
5183,37612.54763700001
5184,35051.090519999925
5185,32905.57417499999
5186,31291.09946000002
5187,30192.62681699999
5188,29869.495437999954
5189,29910.684685000037
5190,30002.206592000002
5191,33100.67219199996
5192,37029.28867999998
5193,40982.94781599994
5194,44440.770554000046
5195,47364.799353999966
5196,49750.46521099993
5197,51604.70104200001
5198,52884.98703500007
5199,53593.00191400008
5200,53516.91786500004
5201,52230.588886000034
5202,49935.61985499999
5203,48026.644483
5204,46240.47262399992
5205,42861.324251000035
5206,39056.76661200009
5207,35737.07536900002
5208,33125.328243
5209,31201.049505000025
5210,29659.35373000001
5211,28595.53508900004
5212,28086.495029000005
5213,27805.39142899999
5214,27770.21985200004
5215,30542.904051999998
5216,34484.27488799998
5217,38423.557815000015
5218,42150.77877700004
5219,44828.75757300001
5220,46583.11070400003
5221,48331.58989500006
5222,49419.22084100001
5223,49434.07327900003
5224,48903.047105999925
5225,47882.47202300002
5226,46089.09367799998
5227,44897.488159999986
5228,43487.81646199998
5229,40063.15273599999
5230,36275.073881000055
5231,32947.83848700002
5232,30579.063124999986
5233,29006.095498000024
5234,28153.632120000017
5235,28128.14671999999
5236,29186.28338299998
5237,30897.769245999953
5238,32051.440535999966
5239,34497.744483000024
5240,38055.01727099997
5241,42396.09123200009
5242,46295.86893899998
5243,49731.78322300002
5244,52878.377294000056
5245,55049.043949000035
5246,56652.41218200008
5247,56870.9929
5248,55851.838873999965
5249,54204.616113000004
5250,51985.78991200009
5251,50333.47765700006
5252,48142.952770000025
5253,43959.38639100013
5254,39605.68576000007
5255,35898.539185999995
5256,33277.18184999992
5257,31357.682089000045
5258,30080.55454600002
5259,29706.359393
5260,30540.8918159999
5261,32122.21983099996
5262,32932.101032000006
5263,35479.42156399995
5264,39333.45038599996
5265,44131.525380000036
5266,48548.991648000054
5267,52165.36522299997
5268,55149.61740199998
5269,56858.28466799998
5270,57166.716172000044
5271,56836.977895000084
5272,55567.68890699991
5273,54023.12764600004
5274,51553.93421999992
5275,49797.325990000056
5276,47691.245730999944
5277,43497.42629800007
5278,39220.481616999976
5279,35604.841486000056
5280,33070.86373099995
5281,31235.105039999973
5282,29955.655416000074
5283,29556.41712800001
5284,30597.67276800001
5285,32226.143826000043
5286,33021.00525400003
5287,35234.42918100005
5288,38643.69987700002
5289,42080.90880599996
5290,44813.94071800004
5291,47368.45806200002
5292,49895.015316
5293,51634.6907649999
5294,52722.90589999997
5295,53024.30801300002
5296,52476.184726999905
5297,51027.296820999945
5298,49007.23804500007
5299,47421.188832000036
5300,45466.56098900004
5301,41728.968416000025
5302,37582.952707999975
5303,34028.72167899999
5304,31402.45627400004
5305,29608.388649
5306,28451.639066000018
5307,28197.066287000052
5308,29207.84721300003
5309,31109.41773499998
5310,31918.894685000043
5311,34519.41015900006
5312,38465.51256199996
5313,42790.97740400003
5314,46963.52639600004
5315,50634.20908200004
5316,54090.296668000025
5317,56622.87988299999
5318,58235.51645600005
5319,58789.52740500014
5320,58147.805938000085
5321,56599.708169
5322,54085.95021500009
5323,52406.301532000005
5324,49951.31103999995
5325,45735.09451599993
5326,41272.43080500005
5327,37485.80672199996
5328,34758.543105000004
5329,32611.122580999974
5330,31186.557060999992
5331,30587.797808999996
5332,31264.22011200001
5333,32618.050279000017
5334,33092.63118900006
5335,35443.77719299997
5336,38979.40381300004
5337,42913.46196900005
5338,46820.48132299996
5339,50344.614328
5340,53504.092270999994
5341,55801.994073999944
5342,56931.073825000014
5343,56929.25565299989
5344,55218.25170999998
5345,51915.988289999994
5346,48464.920908999935
5347,46189.338027999926
5348,43722.56565700008
5349,40117.311400000035
5350,36240.877372999945
5351,32901.52756399999
5352,30303.201447999993
5353,28469.704550000024
5354,27115.720478999974
5355,26269.03608200005
5356,26177.255471000033
5357,26548.040355000012
5358,26859.46871900009
5359,29558.370426999973
5360,33209.76959100003
5361,37322.10382700002
5362,41393.02562399995
5363,45051.152097
5364,48015.60979400005
5365,50444.99658799996
5366,52090.66404699995
5367,52940.08511700003
5368,52855.02374400003
5369,51488.40722700006
5370,49009.93693700001
5371,47112.06569299997
5372,44830.41050099999
5373,41471.57997800011
5374,37606.57067199997
5375,34236.509210999946
5376,31614.857499999933
5377,29657.018696000014
5378,28248.89444699997
5379,27328.801782999966
5380,26961.64454500004
5381,26965.545460000067
5382,26900.90591200003
5383,29301.203985999986
5384,33084.37760199997
5385,37259.524032999936
5386,41497.44002099998
5387,45477.77228100008
5388,48754.55600699998
5389,51210.536022
5390,52768.74983700001
5391,53811.170491999925
5392,53776.82253199988
5393,51967.86410200002
5394,49185.256610000026
5395,47545.76968100001
5396,45515.76651100007
5397,41835.62261400005
5398,37963.49498700003
5399,34765.57207299998
5400,32636.23900099995
5401,31233.522848000044
5402,30402.795673000022
5403,30204.42068800002
5404,31221.03740700001
5405,32922.245848
5406,33640.09190200003
5407,35825.91638400003
5408,39493.181331
5409,43441.531947999996
5410,47111.414147000025
5411,50090.131309000084
5412,52885.8675030001
5413,55147.489115999895
5414,56516.41534600005
5415,56911.67477500003
5416,56156.04235800005
5417,54208.805381000115
5418,51568.44320999995
5419,49903.96727800009
5420,47146.001516000026
5421,42868.838525000036
5422,38349.94577599996
5423,34636.667597000014
5424,32041.52612200001
5425,30143.88209499998
5426,28959.59645600002
5427,28651.116634000064
5428,29626.491627000076
5429,31409.64097600001
5430,32040.29852000007
5431,34406.39341600001
5432,38084.50861100006
5433,42250.22461399998
5434,46570.52994899998
5435,50528.76100399996
5436,53912.098572
5437,56475.41194299999
5438,57781.09666400011
5439,57998.38382999996
5440,57290.27938800002
5441,54988.86762699997
5442,52302.12148900005
5443,50421.95051100001
5444,47431.16972200005
5445,43065.45444300004
5446,38546.08309800003
5447,34761.474879999994
5448,32155.503052999964
5449,30115.47793399998
5450,28931.768904999997
5451,28538.030100000025
5452,29442.504633999983
5453,31359.827851999944
5454,32074.72105099998
5455,33634.41685400001
5456,36549.49673599993
5457,39832.379096000026
5458,43002.24043400002
5459,45812.25263200002
5460,48356.927833999995
5461,50383.694414999954
5462,52190.5944010001
5463,53504.17022399983
5464,53388.530987000086
5465,51798.75261599999
5466,49287.96175100004
5467,47818.80855500008
5468,45646.51860399999
5469,41981.35506400009
5470,37787.55583799999
5471,34433.88877700003
5472,32156.127518000038
5473,30654.267514999985
5474,29762.249138
5475,29434.797665000086
5476,30527.467733000012
5477,32768.105955999985
5478,33210.905495
5479,35013.70102899999
5480,38033.00700899994
5481,41538.56586500004
5482,44543.016580000025
5483,46778.975030999914
5484,48780.29975400005
5485,50323.43271499996
5486,51484.86838499988
5487,51914.83082800005
5488,51451.044286999975
5489,49987.75946899998
5490,47789.45683499997
5491,46630.85216100002
5492,44708.972700000035
5493,41092.87963399999
5494,37127.93421700005
5495,33930.980259999924
5496,31556.43396600007
5497,29730.556487000023
5498,28744.037711000026
5499,28475.745916999927
5500,29542.94758999999
5501,31478.130796000012
5502,32260.00136899994
5503,34394.43107099998
5504,37780.59398300003
5505,41428.10941700001
5506,45050.04547200004
5507,48353.602971999964
5508,51220.063416000005
5509,53161.01389500005
5510,54511.38482199999
5511,54877.65744000008
5512,54003.50224499998
5513,51786.29068999999
5514,48941.117858000056
5515,47366.94134800006
5516,45078.14602300005
5517,41653.62298100001
5518,37780.150725999956
5519,34498.805112
5520,31934.431792000018
5521,29965.17897500003
5522,28567.78961099997
5523,27735.790676999983
5524,27648.47951600003
5525,28073.02741400002
5526,28261.97965300001
5527,30577.651689999984
5528,33798.752179999945
5529,36967.78565899995
5530,39686.78616700005
5531,41903.242243
5532,43309.00890099993
5533,43360.17086199998
5534,42604.02703600001
5535,41476.315322
5536,40299.753420000015
5537,38506.99281900008
5538,36805.54221999996
5539,36083.511307000015
5540,34869.26352099999
5541,32520.98936900001
5542,29873.444554999995
5543,27484.335317000034
5544,25723.121501000016
5545,24347.66985899998
5546,23375.459912000006
5547,22881.916705000032
5548,22795.01506199997
5549,23080.14201899997
5550,23139.692648000033
5551,24837.581996
5552,27268.29963000003
5553,29623.15960700008
5554,32078.56090199997
5555,34806.535086
5556,37572.19568599996
5557,40086.91047500003
5558,42131.28737699998
5559,43557.69768000002
5560,43887.54244799999
5561,42686.542904000016
5562,40671.941700000076
5563,39611.80287900005
5564,37713.90139599996
5565,34307.61422000007
5566,30378.26748600001
5567,27594.49760199993
5568,25478.019086999986
5569,24214.022518999947
5570,23561.417587999982
5571,23649.620698999985
5572,24898.247977
5573,27165.74829800005
5574,27991.816587000038
5575,30216.785584999932
5576,33354.697362
5577,36951.53804099999
5578,40419.15640500003
5579,43548.60063200003
5580,46433.78243399999
5581,48708.06114600001
5582,50263.75531299999
5583,50896.55257399998
5584,50358.496681999975
5585,48506.93836699991
5586,45720.72107199997
5587,44110.91077699997
5588,41535.413036
5589,37324.972581000045
5590,33026.570505000025
5591,29646.433609999927
5592,27366.324408
5593,25789.316290999937
5594,24794.299236999985
5595,24770.61644499997
5596,25947.935980999995
5597,28125.37863799996
